,Participant,Block,Sequence,Sub_Sequence,Trial,Target_Type,Target_Name,Start_Time,End_Time,First_Reaction_Time,Mode_In_Time,Mode_Out_Time,Execution_Time,Reference_Action_Count,Incorrect_Action_Count,Error,IV_Surface,IV_Orientation,IV_Form,IV_Hand,Reference_Task
4876,participant_36,3,7,26,556,word,stage,1567545513943,1567545515807,1567545513976,97,3601,3698,0,0,False,NA,NA,NA,NA,NA
4877,participant_36,3,7,26,557,shortcut,N,1567545515840,1567545517577,1567545517577,3601,1399,5000,0,0,False,shortcut,shortcut,shortcut,shortcut,word
4878,participant_36,3,7,27,558,click,click me,1567545517644,1567545518976,1567545518976,1399,2032,3431,0,0,False,NA,NA,NA,NA,NA
4879,participant_36,3,7,27,559,shortcut,P,1567545519012,1567545521008,1567545521008,2032,104,2136,0,0,False,shortcut,shortcut,shortcut,shortcut,click
4880,participant_36,3,7,28,560,word,coats,1567545521076,1567545522945,1567545521112,104,3298,3402,0,0,False,NA,NA,NA,NA,NA
4881,participant_36,3,7,28,561,shortcut,L,1567545522978,1567545524410,1567545524410,3298,100,3398,0,0,False,shortcut,shortcut,shortcut,shortcut,word
4882,participant_36,3,7,29,562,word,bulks,1567545524473,1567545526576,1567545524510,100,3769,3869,0,0,False,NA,NA,NA,NA,NA
4883,participant_36,3,7,29,563,shortcut,M,1567545526606,1567545528279,1567545528279,3769,1461,5230,0,0,False,shortcut,shortcut,shortcut,shortcut,word
4884,participant_36,3,7,30,564,click,click me,1567545528344,1567545529740,1567545529740,1461,1903,3364,0,0,False,NA,NA,NA,NA,NA
4885,participant_36,3,7,30,565,shortcut,K,1567545529775,1567545531643,1567545531643,1903,67,1970,0,0,False,shortcut,shortcut,shortcut,shortcut,click
4886,participant_36,3,7,31,566,word,mouth,1567545531710,1567545533279,1567545531710,67,3068,3135,0,0,False,NA,NA,NA,NA,NA
4887,participant_36,3,7,31,567,shortcut,I,1567545533307,1567545534778,1567545534778,3068,67,3135,0,0,False,shortcut,shortcut,shortcut,shortcut,word
4888,participant_36,3,7,32,568,word,dared,1567545534845,1567545536641,1567545534845,67,3600,3667,0,0,False,NA,NA,NA,NA,NA
4889,participant_36,3,7,32,569,shortcut,V,1567545536678,1567545538445,1567545538445,3600,1400,5000,0,0,False,shortcut,shortcut,shortcut,shortcut,word
4890,participant_36,3,7,33,570,click,click me,1567545538511,1567545539845,1567545539845,1400,2333,3733,0,0,False,NA,NA,NA,NA,NA
4891,participant_36,3,7,33,571,shortcut,F,1567545539875,1567545542178,1567545542178,2333,100,2433,0,0,False,shortcut,shortcut,shortcut,shortcut,click
4892,participant_36,3,7,34,572,word,Sleep,1567545542245,1567545544045,1567545542278,100,3366,3466,0,0,False,NA,NA,NA,NA,NA
4893,participant_36,3,7,34,573,shortcut,V,1567545544078,1567545545644,1567545545644,3366,1301,4667,0,0,False,shortcut,shortcut,shortcut,shortcut,word
4894,participant_36,3,7,35,574,click,click me,1567545545711,1567545546945,1567545546945,1301,1300,2601,0,0,False,NA,NA,NA,NA,NA
4895,participant_36,3,7,35,575,shortcut,B,1567545546976,1567545548245,1567545548245,1300,0,1300,0,0,False,shortcut,shortcut,shortcut,shortcut,click
4896,participant_36,4,8,0,576,click,click me,1567545589646,1567545590811,1567545590811,0,1212,1212,0,0,False,NA,NA,NA,NA,NA
4897,participant_36,4,8,0,577,posture,Left_Close_0_On,1567545590846,1567545592023,1567545592023,1212,1058,2270,27,0,False,On,180,Close,Left,click
4898,participant_36,4,8,1,578,word,beech,1567545592043,1567545593844,1567545593081,1058,1745,2803,0,0,False,NA,NA,NA,NA,NA
4899,participant_36,4,8,1,579,posture,Left_Close_0_Below,1567545593880,1567545594826,1567545594826,1745,1088,2833,26,0,False,Below,180,Close,Left,word
4900,participant_36,4,8,2,580,click,click me,1567545594845,1567545595914,1567545595914,1088,911,1999,0,0,False,NA,NA,NA,NA,NA
4901,participant_36,4,8,2,581,posture,Left_Close_0_Beside,1567545595945,1567545596825,1567545596825,911,252,1163,28,0,False,Beside,180,Close,Left,click
4902,participant_36,4,8,3,582,word,those,1567545596844,1567545600781,1567545597077,252,4981,5233,0,0,False,NA,NA,NA,NA,NA
4903,participant_36,4,8,3,583,posture,Left_Close_90_On,1567545600810,1567545602058,1567545602058,4981,989,5970,29,0,False,On,90,Close,Left,word
4904,participant_36,4,8,4,584,word,shall,1567545602076,1567545603779,1567545603047,989,1409,2398,0,0,False,NA,NA,NA,NA,NA
4905,participant_36,4,8,4,585,posture,Left_Close_90_Below,1567545603813,1567545604456,1567545604456,1409,1391,2800,23,0,False,Below,90,Close,Left,word
4906,participant_36,4,8,5,586,click,click me,1567545604476,1567545605847,1567545605847,1391,1043,2434,0,0,False,NA,NA,NA,NA,NA
4907,participant_36,4,8,5,587,posture,Left_Close_90_Beside,1567545605876,1567545606890,1567545606890,1043,957,2000,11,0,False,Beside,90,Close,Left,click
4908,participant_36,4,8,6,588,word,Board,1567545606913,1567545608647,1567545607847,957,1945,2902,0,0,False,NA,NA,NA,NA,NA
4909,participant_36,4,8,6,589,posture,Left_Close_180_On,1567545608676,1567545609792,1567545609792,1945,1618,3563,28,0,False,On,0,Close,Left,word
4910,participant_36,4,8,7,590,click,click me,1567545609811,1567545611410,1567545611410,1618,1113,2731,0,0,False,NA,NA,NA,NA,NA
4911,participant_36,4,8,7,591,posture,Left_Close_180_Below,1567545611448,1567545612523,1567545612523,1113,1454,2567,19,9,False,Below,0,Close,Left,click
4912,participant_36,4,8,8,592,click,click me,1567545612544,1567545613977,1567545613977,1454,1115,2569,0,0,False,NA,NA,NA,NA,NA
4913,participant_36,4,8,8,593,posture,Left_Close_180_Beside,1567545614015,1567545615092,1567545615092,1115,1187,2302,30,0,False,Beside,0,Close,Left,click
4914,participant_36,4,8,9,594,word,Hedda,1567545615110,1567545618645,1567545616279,1187,3449,4636,0,0,False,NA,NA,NA,NA,NA
4915,participant_36,4,8,9,595,posture,Left_Open_0_On,1567545618678,1567545619728,1567545619728,3449,286,3735,29,0,False,On,180,Open,Left,word
4916,participant_36,4,8,10,596,word,juicy,1567545619745,1567545625750,1567545620014,286,8215,8501,0,0,True,NA,NA,NA,NA,NA
4917,participant_36,4,8,10,597,posture,Left_Open_0_Below,1567545625750,1567545628229,1567545628229,8215,1521,9736,20,8,False,Below,180,Open,Left,word
4918,participant_36,4,8,11,598,click,click me,1567545628245,1567545629750,1567545629750,1521,977,2498,0,0,False,NA,NA,NA,NA,NA
4919,participant_36,4,8,11,599,posture,Left_Open_0_Beside,1567545629782,1567545630727,1567545630727,977,1387,2364,25,0,False,Beside,180,Open,Left,click
4920,participant_36,4,8,12,600,word,gaily,1567545630746,1567545633951,1567545632114,1387,2744,4131,0,0,False,NA,NA,NA,NA,NA
4921,participant_36,4,8,12,601,posture,Left_Open_90_On,1567545633979,1567545634858,1567545634858,2744,1188,3932,18,4,False,On,90,Open,Left,word
4922,participant_36,4,8,13,602,click,click me,1567545634881,1567545636046,1567545636046,1188,147,1335,0,0,False,NA,NA,NA,NA,NA
4923,participant_36,4,8,13,603,posture,Left_Open_90_Below,1567545636079,1567545636193,1567545636193,147,2157,2304,3,0,False,Below,90,Open,Left,click
4924,participant_36,4,8,14,604,word,label,1567545636214,1567545639316,1567545638350,2157,1877,4034,0,0,False,NA,NA,NA,NA,NA
4925,participant_36,4,8,14,605,posture,Left_Open_90_Beside,1567545639348,1567545640227,1567545640227,1877,1488,3365,23,4,False,Beside,90,Open,Left,word
4926,participant_36,4,8,15,606,click,click me,1567545640246,1567545641715,1567545641715,1488,1010,2498,0,0,False,NA,NA,NA,NA,NA
4927,participant_36,4,8,15,607,posture,Left_Open_180_On,1567545641747,1567545642725,1567545642725,1010,1056,2066,24,0,False,On,0,Open,Left,click
4928,participant_36,4,8,16,608,word,years,1567545642746,1567545644484,1567545643781,1056,4579,5635,0,0,False,NA,NA,NA,NA,NA
4929,participant_36,4,8,16,609,posture,Left_Open_180_Below,1567545644515,1567545648360,1567545648360,4579,1192,5771,19,16,False,Below,0,Open,Left,word
4930,participant_36,4,8,17,610,word,night,1567545648379,1567545650215,1567545649552,1192,1873,3065,0,0,False,NA,NA,NA,NA,NA
4931,participant_36,4,8,17,611,posture,Left_Open_180_Beside,1567545650247,1567545651425,1567545651425,1873,1192,3065,15,4,False,Beside,0,Open,Left,word
4932,participant_36,4,8,18,612,click,click me,1567545651449,1567545652617,1567545652617,1192,1209,2401,0,0,False,NA,NA,NA,NA,NA
4933,participant_36,4,8,18,613,posture,Right_Close_0_On,1567545652650,1567545653826,1567545653826,1209,1155,2364,31,0,False,On,180,Close,Right,click
4934,participant_36,4,8,19,614,click,click me,1567545653846,1567545654981,1567545654981,1155,980,2135,0,0,False,NA,NA,NA,NA,NA
4935,participant_36,4,8,19,615,posture,Right_Close_0_Below,1567545655015,1567545655961,1567545655961,980,986,1966,29,0,False,Below,180,Close,Right,click
4936,participant_36,4,8,20,616,word,panes,1567545655981,1567545658881,1567545656947,986,3144,4130,0,0,False,NA,NA,NA,NA,NA
4937,participant_36,4,8,20,617,posture,Right_Close_0_Beside,1567545658914,1567545660091,1567545660091,3144,960,4104,24,3,False,Beside,180,Close,Right,word
4938,participant_36,4,8,21,618,click,click me,1567545660114,1567545661051,1567545661051,960,1174,2134,0,0,False,NA,NA,NA,NA,NA
4939,participant_36,4,8,21,619,posture,Right_Close_90_On,1567545661079,1567545662225,1567545662225,1174,1023,2197,22,8,False,On,90,Close,Right,click
4940,participant_36,4,8,22,620,word,stray,1567545662248,1567545664220,1567545663248,1023,1914,2937,0,0,False,NA,NA,NA,NA,NA
4941,participant_36,4,8,22,621,posture,Right_Close_90_Below,1567545664250,1567545665162,1567545665162,1914,1688,3602,17,11,False,Below,90,Close,Right,word
4942,participant_36,4,8,23,622,click,click me,1567545665181,1567545666850,1567545666850,1688,843,2531,0,0,False,NA,NA,NA,NA,NA
4943,participant_36,4,8,23,623,posture,Right_Close_90_Beside,1567545666884,1567545667693,1567545667693,843,1388,2231,25,0,False,Beside,90,Close,Right,click
4944,participant_36,4,8,24,624,click,click me,1567545667714,1567545669081,1567545669081,1388,1244,2632,0,0,False,NA,NA,NA,NA,NA
4945,participant_36,4,8,24,625,posture,Right_Close_180_On,1567545669117,1567545670325,1567545670325,1244,1225,2469,24,8,False,On,0,Close,Right,click
4946,participant_36,4,8,25,626,click,click me,1567545670350,1567545671550,1567545671550,1225,1446,2671,0,0,False,NA,NA,NA,NA,NA
4947,participant_36,4,8,25,627,posture,Right_Close_180_Below,1567545671582,1567545672996,1567545672996,1446,1122,2568,15,20,False,Below,0,Close,Right,click
4948,participant_36,4,8,26,628,word,Texas,1567545673014,1567545675685,1567545674118,1122,2641,3763,0,0,False,NA,NA,NA,NA,NA
4949,participant_36,4,8,26,629,posture,Right_Close_180_Beside,1567545675716,1567545676759,1567545676759,2641,1556,4197,15,12,False,Beside,0,Close,Right,word
4950,participant_36,4,8,27,630,click,click me,1567545676782,1567545678315,1567545678315,1556,1111,2667,0,0,False,NA,NA,NA,NA,NA
4951,participant_36,4,8,27,631,posture,Right_Open_0_On,1567545678347,1567545679426,1567545679426,1111,259,1370,28,0,False,On,180,Open,Right,click
4952,participant_36,4,8,28,632,word,boy's,1567545679450,1567545681850,1567545679685,259,3843,4102,0,0,False,NA,NA,NA,NA,NA
4953,participant_36,4,8,28,633,posture,Right_Open_0_Below,1567545681883,1567545683528,1567545683528,3843,1256,5099,26,4,False,Below,180,Open,Right,word
4954,participant_36,4,8,29,634,word,Eli's,1567545683551,1567545685751,1567545684784,1256,2109,3365,0,0,False,NA,NA,NA,NA,NA
4955,participant_36,4,8,29,635,posture,Right_Open_0_Beside,1567545685783,1567545686893,1567545686893,2109,1425,3534,14,12,False,Beside,180,Open,Right,word
4956,participant_36,4,8,30,636,click,click me,1567545686917,1567545688318,1567545688318,1425,1242,2667,0,0,False,NA,NA,NA,NA,NA
4957,participant_36,4,8,30,637,posture,Right_Open_90_On,1567545688350,1567545689560,1567545689560,1242,992,2234,25,4,False,On,90,Open,Right,click
4958,participant_36,4,8,31,638,word,Ethel,1567545689581,1567545691319,1567545690552,992,1574,2566,0,0,False,NA,NA,NA,NA,NA
4959,participant_36,4,8,31,639,posture,Right_Open_90_Below,1567545691350,1567545692126,1567545692126,1574,992,2566,17,8,False,Below,90,Open,Right,word
4960,participant_36,4,8,32,640,word,earth,1567545692151,1567545694050,1567545693118,992,1943,2935,0,0,False,NA,NA,NA,NA,NA
4961,participant_36,4,8,32,641,posture,Right_Open_90_Beside,1567545694083,1567545695061,1567545695061,1943,1691,3634,19,8,False,Beside,90,Open,Right,word
4962,participant_36,4,8,33,642,click,click me,1567545695083,1567545696752,1567545696752,1691,1079,2770,0,0,False,NA,NA,NA,NA,NA
4963,participant_36,4,8,33,643,posture,Right_Open_180_On,1567545696785,1567545697831,1567545697831,1079,288,1367,15,16,False,On,0,Open,Right,click
4964,participant_36,4,8,34,644,word,Scout,1567545697849,1567545699785,1567545698119,288,4674,4962,0,0,False,NA,NA,NA,NA,NA
4965,participant_36,4,8,34,645,posture,Right_Open_180_Below,1567545699816,1567545702793,1567545702793,4674,1090,5764,16,14,False,Below,0,Open,Right,word
4966,participant_36,4,8,35,646,click,click me,1567545702818,1567545703883,1567545703883,1090,1045,2135,0,0,False,NA,NA,NA,NA,NA
4967,participant_36,4,8,35,647,posture,Right_Open_180_Beside,1567545703916,1567545704928,1567545704928,1045,0,1045,25,5,False,Beside,0,Open,Right,click
4968,participant_36,4,9,0,648,click,click me,1567545710286,1567545711884,1567545711884,0,1368,1368,0,0,False,NA,NA,NA,NA,NA
4969,participant_36,4,9,0,649,shortcut,H,1567545711918,1567545713252,1567545713252,1368,99,1467,0,0,False,shortcut,shortcut,shortcut,shortcut,click
4970,participant_36,4,9,1,650,word,colts,1567545713318,1567545714919,1567545713351,99,2666,2765,0,0,False,NA,NA,NA,NA,NA
4971,participant_36,4,9,1,651,shortcut,J,1567545714953,1567545716017,1567545716017,2666,1668,4334,0,0,False,shortcut,shortcut,shortcut,shortcut,word
4972,participant_36,4,9,2,652,click,click me,1567545716084,1567545717685,1567545717685,1668,1399,3067,0,0,False,NA,NA,NA,NA,NA
4973,participant_36,4,9,2,653,shortcut,D,1567545717720,1567545719084,1567545719084,1399,67,1466,0,0,False,shortcut,shortcut,shortcut,shortcut,click
4974,participant_36,4,9,3,654,word,grate,1567545719151,1567545720653,1567545719151,67,3001,3068,0,0,False,NA,NA,NA,NA,NA
4975,participant_36,4,9,3,655,shortcut,A,1567545720684,1567545722152,1567545722152,3001,64,3065,0,0,False,shortcut,shortcut,shortcut,shortcut,word
4976,participant_36,4,9,4,656,word,poles,1567545722216,1567545723783,1567545722216,64,3001,3065,0,0,False,NA,NA,NA,NA,NA
4977,participant_36,4,9,4,657,shortcut,M,1567545723816,1567545725217,1567545725217,3001,1565,4566,0,0,False,shortcut,shortcut,shortcut,shortcut,word
4978,participant_36,4,9,5,658,click,click me,1567545725282,1567545726782,1567545726782,1565,3203,4768,0,0,False,NA,NA,NA,NA,NA
4979,participant_36,4,9,5,659,shortcut,N,1567545726819,1567545729985,1567545729985,3203,198,3401,0,0,False,shortcut,shortcut,shortcut,shortcut,click
4980,participant_36,4,9,6,660,word,midst,1567545730051,1567545734285,1567545730183,198,5667,5865,0,0,False,NA,NA,NA,NA,NA
4981,participant_36,4,9,6,661,shortcut,B,1567545734317,1567545735850,1567545735850,5667,2535,8202,0,0,False,shortcut,shortcut,shortcut,shortcut,word
4982,participant_36,4,9,7,662,click,click me,1567545735919,1567545738385,1567545738385,2535,1498,4033,0,0,False,NA,NA,NA,NA,NA
4983,participant_36,4,9,7,663,shortcut,O,1567545738417,1567545739883,1567545739883,1498,1605,3103,0,0,False,shortcut,shortcut,shortcut,shortcut,click
4984,participant_36,4,9,8,664,click,click me,1567545739951,1567545741488,1567545741488,1605,1530,3135,0,0,False,NA,NA,NA,NA,NA
4985,participant_36,4,9,8,665,shortcut,O,1567545741517,1567545743018,1567545743018,1530,99,1629,0,0,False,shortcut,shortcut,shortcut,shortcut,click
4986,participant_36,4,9,9,666,word,mount,1567545743083,1567545744853,1567545743117,99,3033,3132,0,0,False,NA,NA,NA,NA,NA
4987,participant_36,4,9,9,667,shortcut,Y,1567545744886,1567545746150,1567545746150,3033,104,3137,0,0,False,shortcut,shortcut,shortcut,shortcut,word
4988,participant_36,4,9,10,668,word,chain,1567545746220,1567545747854,1567545746254,104,3197,3301,0,0,False,NA,NA,NA,NA,NA
4989,participant_36,4,9,10,669,shortcut,Y,1567545747883,1567545749451,1567545749451,3197,1638,4835,0,0,False,shortcut,shortcut,shortcut,shortcut,word
4990,participant_36,4,9,11,670,click,click me,1567545749519,1567545751089,1567545751089,1638,1627,3265,0,0,False,NA,NA,NA,NA,NA
4991,participant_36,4,9,11,671,shortcut,T,1567545751119,1567545752716,1567545752716,1627,101,1728,0,0,False,shortcut,shortcut,shortcut,shortcut,click
4992,participant_36,4,9,12,672,word,sense,1567545752783,1567545754519,1567545752817,101,3433,3534,0,0,False,NA,NA,NA,NA,NA
4993,participant_36,4,9,12,673,shortcut,Z,1567545754553,1567545756250,1567545756250,3433,1570,5003,0,0,False,shortcut,shortcut,shortcut,shortcut,word
4994,participant_36,4,9,13,674,click,click me,1567545756318,1567545757820,1567545757820,1570,1164,2734,0,0,False,NA,NA,NA,NA,NA
4995,participant_36,4,9,13,675,shortcut,down,1567545757850,1567545758984,1567545758984,1164,102,1266,0,0,False,shortcut,shortcut,shortcut,shortcut,click
4996,participant_36,4,9,14,676,word,muddy,1567545759051,1567545760688,1567545759086,102,3065,3167,0,0,False,NA,NA,NA,NA,NA
4997,participant_36,4,9,14,677,shortcut,down,1567545760717,1567545762151,1567545762151,3065,1607,4672,0,0,False,shortcut,shortcut,shortcut,shortcut,word
4998,participant_36,4,9,15,678,click,click me,1567545762217,1567545763758,1567545763758,1607,1126,2733,0,0,False,NA,NA,NA,NA,NA
4999,participant_36,4,9,15,679,shortcut,H,1567545763787,1567545764884,1567545764884,1126,100,1226,0,0,False,shortcut,shortcut,shortcut,shortcut,click
5000,participant_36,4,9,16,680,word,songs,1567545764952,1567545766585,1567545764984,100,3169,3269,0,0,False,NA,NA,NA,NA,NA
5001,participant_36,4,9,16,681,shortcut,O,1567545766620,1567545768153,1567545768153,3169,103,3272,0,0,False,shortcut,shortcut,shortcut,shortcut,word
5002,participant_36,4,9,17,682,word,stars,1567545768217,1567545770589,1567545768256,103,4132,4235,0,0,False,NA,NA,NA,NA,NA
5003,participant_36,4,9,17,683,shortcut,L,1567545770617,1567545772388,1567545772388,4132,1765,5897,0,0,False,shortcut,shortcut,shortcut,shortcut,word
5004,participant_36,4,9,18,684,click,click me,1567545772457,1567545774153,1567545774153,1765,3536,5301,0,0,False,NA,NA,NA,NA,NA
5005,participant_36,4,9,18,685,shortcut,C,1567545774185,1567545777689,1567545777689,3536,1900,5436,0,0,False,shortcut,shortcut,shortcut,shortcut,click
5006,participant_36,4,9,19,686,click,click me,1567545777754,1567545779589,1567545779589,1900,1398,3298,0,0,False,NA,NA,NA,NA,NA
5007,participant_36,4,9,19,687,shortcut,down,1567545779622,1567545780987,1567545780987,1398,98,1496,0,0,False,shortcut,shortcut,shortcut,shortcut,click
5008,participant_36,4,9,20,688,word,beard,1567545781052,1567545783821,1567545781085,98,4270,4368,0,0,False,NA,NA,NA,NA,NA
5009,participant_36,4,9,20,689,shortcut,A,1567545783855,1567545785355,1567545785355,4270,1267,5537,0,0,False,shortcut,shortcut,shortcut,shortcut,word
5010,participant_36,4,9,21,690,click,click me,1567545785420,1567545786622,1567545786622,1267,2534,3801,0,0,False,NA,NA,NA,NA,NA
5011,participant_36,4,9,21,691,shortcut,Y,1567545786654,1567545789156,1567545789156,2534,132,2666,0,0,False,shortcut,shortcut,shortcut,shortcut,click
5012,participant_36,4,9,22,692,word,noted,1567545789222,1567545791121,1567545789288,132,3767,3899,0,0,False,NA,NA,NA,NA,NA
5013,participant_36,4,9,22,693,shortcut,P,1567545791154,1567545793055,1567545793055,3767,1797,5564,0,0,False,shortcut,shortcut,shortcut,shortcut,word
